quando	zona	sha256	nome_vecchio	testo
2026-08-11T12:27:38	Pettorali	27efb33e875cdfdd4bbc3eaee1d4559b0508bad75dfce7c7f04cd372e1f81346	Piegamenti una mano palla medica (Medicine ball one arm push up floor).gif	Piegamenti defiuna mano palla medica
2026-08-11T12:27:40	Pettorali	27efb33e875cdfdd4bbc3eaee1d4559b0508bad75dfce7c7f04cd372e1f81346	Piegamenti una mano palla medica (Medicine ball one arm push up floor).gif	Piegamenti deficit una mano palla medica
2026-08-11T12:27:45	Pettorali	27efb33e875cdfdd4bbc3eaee1d4559b0508bad75dfce7c7f04cd372e1f81346	Piegamenti una mano palla medica (Medicine ball one arm push up floor).gif	Piegamenti deficit un mano palla medica
2026-08-11T12:27:47	Pettorali	27efb33e875cdfdd4bbc3eaee1d4559b0508bad75dfce7c7f04cd372e1f81346	Piegamenti una mano palla medica (Medicine ball one arm push up floor).gif	Piegamenti deficit un braccio mano palla medica
2026-08-11T12:27:49	Pettorali	27efb33e875cdfdd4bbc3eaee1d4559b0508bad75dfce7c7f04cd372e1f81346	Piegamenti una mano palla medica (Medicine ball one arm push up floor).gif	Piegamenti deficit un braccio palla medica
2026-08-11T12:30:41	Pettorali	6427c363c013a15722bbf11f87d37f1ace2069b2300f15cb4b937d50839918b8	Piegamenti mani elevate box (Incline push up box).gif	Piegamenti inclinati box
2026-08-11T12:30:54	Pettorali	524675ee679f91589532c93d9ba9825fb1ab18e70bfeafd872fe7a407a30a543	Piegamenti mani elevate panca (Incline push up bench).gif	Piegamenti incl panca
2026-08-11T12:30:56	Pettorali	524675ee679f91589532c93d9ba9825fb1ab18e70bfeafd872fe7a407a30a543	Piegamenti mani elevate panca (Incline push up bench).gif	Piegamenti inclinati panca
2026-08-18T09:34:12	Pettorali	63690910f82557d8f3da73c17aa5013e8c5eb92a278194cc0e35e36e3973205f	Adduzione spalla elastico un braccio in piedi.gif	Adduzione un braccio elastico in piedi
2026-08-18T09:35:02	Pettorali	f1a212b4872d92354e7b936993b91b288cf3722802f8b21553ffcf3d93ec45c5	Dip parallele (Parallel bars dip).gif	Dip parallele ginniche
2026-08-18T09:35:29	Pettorali	02a7ea51452c3a58952530ad4803c0feb66cda048cb7d436e1ee630a13855aba	Dip coreano parallele (Korean parallel bars dip).gif	Dip parallele coreano
2026-08-18T09:36:54	Pettorali	f948db77c2d70feff5dcd3e31f51d4c2678560f6d69e8ebdacd802b9d5398fae	Piegamenti sovraccarico disco (Weighted push up with plate).gif	Piegamenti disco sovraccarico
